Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
562,Mike Woodard*,27,SFG,NL,-0.2,10,19,19,0,4,1,0,0,1,0,0,0,1,0.211,0.211,0.263,0.474,27,0.208,8,5,0,0,0,0,0,/4H,,woodami01
563,Don Robinson,30,2TM,NL,0.2,69,19,18,2,4,1,0,1,2,0,0,1,4,0.222,0.263,0.444,0.708,86,0.306,76,8,0,0,0,0,0,1/H,,robindo01
564,Mike Bielecki,27,PIT,NL,-0.2,8,18,16,0,1,0,0,0,0,0,0,0,8,0.063,0.063,0.063,0.125,-67,0.056,-131,1,0,0,2,0,0,/1,,bielemi01
565,José González,22,LAD,NL,0.4,19,18,16,2,3,2,0,0,1,5,0,1,2,0.188,0.222,0.313,0.535,41,0.299,22,5,0,0,0,1,0,/7H89,,gonzajo02
566,Ken Jackson,23,PHI,NL,-0.2,8,18,16,1,4,2,0,0,2,0,0,1,4,0.25,0.333,0.375,0.708,86,0.298,63,6,0,1,0,0,1,/6,,jackske01
567,Sam Khalifa,23,PIT,NL,-0.3,5,18,17,1,3,0,0,0,2,0,0,0,2,0.176,0.176,0.176,0.353,-6,0.212,2,3,0,0,1,0,0,/6,,khalisa01
568,Ed Lynch,31,CHC,NL,0,58,18,16,1,3,0,0,0,0,0,0,0,9,0.188,0.188,0.188,0.375,-1,0.168,-44,3,0,0,2,0,0,1,,lynched01
569,Dorn Taylor,28,PIT,NL,0.1,15,18,18,1,3,0,0,0,0,0,0,0,3,0.167,0.167,0.167,0.333,-11,0.252,34,3,0,0,0,0,0,1/H,,taylodo01
570,Randy Byers*,22,SDP,NL,0.1,10,17,16,1,5,1,0,0,1,1,0,1,5,0.313,0.353,0.375,0.728,97,0.342,93,6,0,0,0,0,0,/7H,,byersra01
571,Tim Conroy*,27,STL,NL,-0.2,10,17,15,0,0,0,0,0,0,0,0,0,8,0,0,0,0,-100,0.061,-131,0,1,0,2,0,0,1,,conroti01
572,Storm Davis,25,SDP,NL,-0.2,21,17,16,1,1,0,0,0,0,0,0,0,10,0.063,0.063,0.063,0.125,-66,0.056,-114,1,0,0,1,0,0,1,,davisst02
573,Tom Glavine*,21,ATL,NL,0,9,17,16,0,2,0,0,0,1,0,0,1,4,0.125,0.176,0.125,0.301,-19,0.201,-5,2,0,0,0,0,0,/1,,glavito02
574,Shawn Hillegas,22,LAD,NL,-0.1,12,17,14,0,0,0,0,0,0,0,0,2,10,0,0.125,0,0.125,-63,0.089,-91,0,0,0,1,0,0,1,,hillesh01
575,Brad Komminsk,26,MIL,AL,-0.3,7,17,15,0,1,0,0,0,0,1,0,1,7,0.067,0.125,0.067,0.192,-47,0.116,-80,1,0,0,1,0,0,/9HD,,kommibr01
576,Randy Kutcher,27,SFG,NL,0.2,14,17,16,7,3,1,1,0,1,1,0,1,5,0.188,0.235,0.375,0.61,62,0.331,86,6,0,0,0,0,0,/H845679,,kutchra01
577,Scotti Madison#,27,KCR,AL,0.2,7,17,15,4,4,3,0,0,0,0,0,1,5,0.267,0.313,0.467,0.779,102,0.448,177,7,0,0,1,0,0,/32H,,madissc01
578,Paul Householder#,28,HOU,NL,0,14,16,12,2,1,1,0,0,1,0,0,4,2,0.083,0.313,0.167,0.479,34,0.256,42,2,0,0,0,0,0,H/89,,housepa02
579,Len Matuszek*,32,LAD,NL,-0.2,16,16,15,0,1,0,0,0,0,0,0,1,4,0.067,0.125,0.067,0.192,-47,0.158,-31,1,0,0,0,0,0,H/3,,matusle01
580,Lance McCullers#,23,SDP,NL,-0.1,78,16,14,1,1,0,0,0,1,0,0,1,5,0.071,0.133,0.071,0.205,-43,0.107,-75,1,0,0,1,0,0,1,,mcculla01
581,Francisco Meléndez*,23,SFG,NL,0.2,12,16,16,2,5,0,0,1,1,0,0,0,3,0.313,0.313,0.5,0.813,115,0.409,152,8,0,0,0,0,0,H/3,,melenfr01
582,Bob Ojeda*,29,NYM,NL,0,10,16,14,3,1,0,0,0,0,0,0,2,4,0.071,0.188,0.071,0.259,-26,0.145,-37,1,0,0,0,0,0,1,,ojedabo01
583,Dennis Rasmussen*,28,CIN,NL,-0.1,7,16,15,1,1,0,0,0,0,0,0,1,7,0.067,0.125,0.067,0.192,-48,0.101,-78,1,0,0,0,0,0,/1,,rasmude01
584,Jim Acker,28,ATL,NL,0.2,68,15,14,1,3,0,0,0,1,0,0,1,8,0.214,0.267,0.214,0.481,28,0.288,57,3,0,0,0,0,0,1,,ackerji01
585,Billy Beane,25,MIN,AL,-0.1,12,15,15,1,4,2,0,0,1,0,0,0,6,0.267,0.267,0.4,0.667,72,0.286,59,6,0,0,0,0,0,/9H,,beanebi01
586,Bill Dawley,29,STL,NL,0.2,60,15,12,1,2,0,0,0,1,0,0,2,2,0.167,0.286,0.167,0.452,23,0.295,61,2,0,0,1,0,0,1,,dawlebi01
587,Tom Hume,34,2TM,NL,0,49,15,15,1,3,1,0,0,0,0,0,0,4,0.2,0.2,0.267,0.467,21,0.204,-2,4,1,0,0,0,0,1,,humeto01
588,Greg Jelks,25,PHI,NL,0,10,14,11,2,1,1,0,0,0,0,0,3,4,0.091,0.286,0.182,0.468,26,0.308,72,2,0,0,0,0,0,/H537,,jelksgr01
589,Roger McDowell,26,NYM,NL,0.1,56,14,13,1,3,1,0,0,0,0,0,1,5,0.231,0.286,0.308,0.593,61,0.269,53,4,0,0,0,0,0,1,,mcdowro01
590,Alejandro Peña,28,LAD,NL,-0.1,37,14,13,0,1,0,0,0,0,0,0,0,5,0.077,0.077,0.077,0.154,-59,0.069,-109,1,0,0,1,0,0,1,,penaal01
591,U L Washington#,33,PIT,NL,0,10,14,10,1,3,0,0,0,0,0,0,2,3,0.3,0.417,0.3,0.717,95,0.31,70,3,0,0,2,0,1,/H56,,washiu_01
592,Mark Carreon,23,NYM,NL,-0.1,9,13,12,0,3,0,0,0,1,0,1,1,1,0.25,0.308,0.25,0.558,54,0.223,48,3,0,0,0,0,0,/7H,,carrema01
593,Mike Mason*,28,CHC,NL,0.2,18,13,9,1,2,0,0,0,0,0,0,1,4,0.222,0.3,0.222,0.522,40,0.342,96,2,0,0,3,0,0,1/H,,masonmi01
594,Pat Pacillo,23,CIN,NL,-0.1,13,13,11,1,1,1,0,0,0,0,0,1,6,0.091,0.167,0.182,0.348,-9,0.164,-43,2,1,0,1,0,0,1/H,,pacilpa01
595,Bob Patterson,28,PIT,NL,-0.1,15,13,12,1,1,0,0,0,0,0,0,0,3,0.083,0.083,0.083,0.167,-56,0.075,-109,1,0,0,1,0,0,1,,pattebo01
596,Chris Pittaro#,25,MIN,AL,0,14,13,12,6,4,0,0,0,0,1,0,1,0,0.333,0.385,0.333,0.718,91,0.419,139,4,0,0,0,0,0,/4HD,,pittach01
597,Dan Schatzeder*,32,PHI,NL,-0.1,26,13,12,1,2,0,0,0,0,0,0,1,6,0.167,0.231,0.167,0.397,7,0.193,-10,2,1,0,0,0,0,1/H,,schatda01
598,Tim Burke,28,MON,NL,-0.2,55,12,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,-100,0,-197,0,0,0,2,0,0,1,,burketi01
599,Jack Daugherty#,26,MON,NL,-0.1,11,12,10,1,1,1,0,0,1,0,0,0,3,0.1,0.1,0.2,0.3,-24,0.126,-89,2,0,0,2,0,0,H/3,,daughja01
600,Brian Dorsett,26,CLE,AL,0,5,12,11,2,3,0,0,1,3,0,0,0,3,0.273,0.333,0.545,0.879,128,0.376,124,6,0,1,0,0,0,/2H,,dorsebr01
601,Jeff Moronko,27,NYY,AL,0,7,12,11,0,1,0,0,0,0,0,0,0,2,0.091,0.167,0.091,0.258,-28,0.137,-40,1,0,1,0,0,0,/5679,,moronje01
602,Pete Smith,21,ATL,NL,-0.1,6,12,11,0,1,0,0,0,0,0,0,0,1,0.091,0.091,0.091,0.182,-52,0.082,-108,1,0,0,1,0,0,/1,,smithpe02
603,Mario Soto,30,CIN,NL,-0.1,6,12,12,1,1,0,0,0,0,0,0,0,3,0.083,0.083,0.083,0.167,-56,0.075,-96,1,0,0,0,0,0,/1,,sotoma01
604,Matt Stark,22,TOR,AL,-0.4,5,12,12,0,1,0,0,0,0,0,0,0,0,0.083,0.083,0.083,0.167,-56,0.075,-87,1,2,0,0,0,0,/2H,,starkma01
605,Kevin Coffman,22,ATL,NL,0,5,11,10,0,1,0,0,0,0,0,0,1,5,0.1,0.182,0.1,0.282,-24,0.146,-44,1,0,0,0,0,0,/1,,coffmke01
606,Jim Eppard*,27,CAL,AL,0,8,11,9,2,3,0,0,0,0,0,0,2,0,0.333,0.455,0.333,0.788,117,0.375,126,3,1,0,0,0,0,/H9,,epparji01
607,Jack Fimple,28,CAL,AL,0,13,11,10,1,2,0,0,0,1,0,0,1,2,0.2,0.273,0.2,0.473,30,0.228,25,2,0,0,0,0,0,2,,fimplja01
608,Jeff Heathcock,27,HOU,NL,-0.2,19,11,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0,-164,0,1,0,1,0,0,1,,heathje02
609,Dickie Noles,30,2TM,2LG,-0.2,42,11,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,-100,0,-148,0,1,0,0,0,0,1,,nolesdi01
610,Rick Renteria,25,SEA,AL,-0.1,12,11,10,2,1,1,0,0,0,1,0,1,2,0.1,0.182,0.2,0.382,-1,0.2,-18,2,1,0,0,0,0,/H4D6,,renteri01
611,Razor Shines#,30,MON,NL,-0.1,6,11,9,0,2,0,0,0,0,1,0,1,0,0.222,0.364,0.222,0.586,58,0.318,63,2,1,1,0,0,0,/H3,,shinera01
612,Lary Sorensen,31,MON,NL,0,23,11,8,0,0,0,0,0,0,0,0,1,5,0,0.111,0,0.111,-68,0.181,-46,0,0,0,2,0,0,1,,sorenla01
613,Todd Worrell,27,STL,NL,-0.1,75,11,10,0,1,0,0,0,0,0,0,0,6,0.1,0.1,0.1,0.2,-47,0.09,-101,1,1,0,1,0,0,9-Jan,,worreto01
614,Jim Gott,27,2TM,NL,0.1,55,11,11,2,1,0,0,1,2,0,0,0,4,0.091,0.091,0.364,0.455,15,0.269,51,4,0,0,0,0,0,1/H,,gottji01
615,Tim Belcher,25,LAD,NL,0,6,10,10,0,2,0,0,0,1,0,0,0,4,0.2,0.2,0.2,0.4,8,0.18,-14,2,0,0,0,0,0,/1,,belchti01
616,Iván de Jesús,34,SFG,NL,-0.2,9,10,10,0,2,0,0,0,1,0,1,0,2,0.2,0.2,0.2,0.4,9,0.129,-12,2,0,0,0,0,0,/6H,,dejesiv01
617,Kevin Elster,22,NYM,NL,0.1,5,10,10,1,4,2,0,0,1,0,0,0,1,0.4,0.4,0.6,1,167,0.433,170,6,1,0,0,0,0,/6H,,elsteke01
618,Scott Garrelts,25,SFG,NL,0.1,65,10,10,1,2,1,0,0,2,0,0,0,5,0.2,0.2,0.3,0.5,33,0.216,14,3,0,0,0,0,0,1/H,,garresc01
619,Jerry Reuss*,38,2TM,NL,0,8,10,8,0,1,1,0,0,0,0,0,0,5,0.125,0.125,0.25,0.375,-5,0.158,-70,2,0,0,2,0,0,/1,,reussje01
620,Brick Smith,28,SEA,AL,-0.2,5,10,8,1,1,0,0,0,0,0,0,2,4,0.125,0.3,0.125,0.425,17,0.233,20,1,0,0,0,0,0,/3HD,,smithbr02
621,Cecil Espy#,24,TEX,AL,-0.1,14,9,8,1,0,0,0,0,0,2,0,1,3,0,0.111,0,0.111,-67,0.132,-81,0,1,0,0,0,0,/H79,,espyce01
622,Roger Mason,29,SFG,NL,0,5,9,8,0,1,0,0,0,0,0,0,1,3,0.125,0.222,0.125,0.347,-3,0.179,-14,1,1,0,0,0,0,/1,,masonro01
623,Greg Myers*,21,TOR,AL,-0.2,7,9,9,1,1,0,0,0,0,0,0,0,3,0.111,0.111,0.111,0.222,-41,0.1,-69,1,2,0,0,0,0,/2,,myersgr01
624,Jesse Orosco,30,NYM,NL,-0.1,58,9,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,-100,0,-170,0,0,0,1,0,0,1,,oroscje01
625,Vicente Palacios,23,PIT,NL,0,6,9,9,1,1,0,0,0,0,0,0,0,4,0.111,0.111,0.111,0.222,-41,0.1,-74,1,0,0,0,0,0,/1,,palacvi01
626,Tom Prince,22,PIT,NL,0.1,4,9,9,1,2,1,0,1,2,0,0,0,2,0.222,0.222,0.667,0.889,125,0.367,117,6,0,0,0,0,0,/2,,princto01
627,Jessie Reid*,25,SFG,NL,0.1,6,9,8,1,1,0,0,1,1,0,0,1,5,0.125,0.222,0.5,0.722,88,0.306,78,4,0,0,0,0,0,/H97,,reidje01
628,Greg Tabor,26,TEX,AL,0,9,9,9,4,1,1,0,0,1,0,0,0,4,0.111,0.111,0.222,0.333,-14,0.24,30,2,0,0,0,0,0,/H4D,,taborgr01
629,Rob Wilfong*,33,SFG,NL,0,2,9,8,2,1,0,0,1,2,1,0,1,2,0.125,0.222,0.5,0.722,88,0.333,78,4,0,0,0,0,0,/4,,wilforo01
630,Butch Davis,29,PIT,NL,0,7,8,7,3,1,1,0,0,0,0,0,1,3,0.143,0.25,0.286,0.536,42,0.247,32,2,0,0,0,0,0,/H7,,davisbu02
631,Denny González,23,PIT,NL,-0.2,5,8,7,1,0,0,0,0,0,0,0,1,2,0,0.125,0,0.125,-63,0.089,-82,0,0,0,0,0,0,/H6,,gonzade01
632,Tommy Gregg*,23,PIT,NL,-0.1,10,8,8,3,2,1,0,0,0,0,0,0,2,0.25,0.25,0.375,0.625,63,0.27,49,3,2,0,0,0,0,/H897,,greggto01
633,Phil Lombardi,24,NYY,AL,-0.1,5,8,8,0,1,0,0,0,0,0,0,0,2,0.125,0.125,0.125,0.25,-33,0.112,-59,1,0,0,0,0,0,/H2,,lombaph01
634,Kirt Manwaring,21,SFG,NL,-0.1,6,8,7,0,1,0,0,0,0,0,0,0,1,0.143,0.25,0.143,0.393,10,0.205,5,1,1,1,0,0,0,/2,,manwaki01
635,Darryl Motley,27,ATL,NL,-0.3,6,8,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-100,0,-148,0,0,0,0,0,0,/H7,,motleda01
636,Jerry Narron*,31,SEA,AL,-0.2,4,8,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-142,0,0,0,0,0,0,/2H,,narroje01
637,Randy St. Claire,26,MON,NL,0.1,44,8,6,0,2,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,76,0.3,55,2,0,0,2,0,0,1,,st.clra01
638,Jerry Willard*,27,OAK,AL,0,7,8,6,1,1,0,0,0,0,0,0,2,1,0.167,0.375,0.167,0.542,56,0.291,73,1,0,0,0,0,0,/HD5,,willaje01
639,Larry Andersen,34,HOU,NL,0,67,7,6,1,1,0,0,0,0,0,0,1,4,0.167,0.286,0.167,0.452,26,0.23,23,1,0,0,0,0,0,1,,anderla02
640,Paul Assenmacher*,26,ATL,NL,0,52,7,4,1,0,0,0,0,0,0,0,1,2,0,0.2,0,0.2,-42,0.142,-107,0,0,0,2,0,0,1,,assenpa01
641,Houston Jiménez,29,PIT,NL,0.1,5,7,6,0,0,0,0,0,0,0,0,1,2,0,0.143,0,0.143,-58,0.101,-74,0,0,0,0,0,0,/46H,,jimenho01
642,Randy Myers*,24,NYM,NL,0.1,54,7,7,1,2,0,0,0,0,0,0,0,3,0.286,0.286,0.286,0.571,56,0.257,44,2,0,0,0,0,0,1,ROY-6,myersra01
643,Pat Perry*,28,2TM,NL,0,57,7,7,0,1,0,0,0,0,0,0,0,1,0.143,0.143,0.143,0.286,-24,0.128,-56,1,0,0,0,0,0,1,,perrypa02
644,John Smiley*,22,PIT,NL,0,63,7,7,1,1,1,0,0,1,0,0,0,1,0.143,0.143,0.286,0.429,10,0.181,-16,2,0,0,0,0,0,1,,smilejo01
645,Steve Stanicek,26,MIL,AL,0.1,4,7,7,2,2,0,0,0,0,0,0,0,2,0.286,0.286,0.286,0.571,51,0.387,129,2,0,0,0,0,0,/HD,,stanist01
646,Freddie Toliver,26,PHI,NL,-0.1,10,7,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-249,0,0,0,2,0,0,1,,tolivfr01
647,Max Venable*,30,CIN,NL,-0.2,7,7,7,2,1,0,0,0,2,0,0,0,0,0.143,0.143,0.143,0.286,-25,0.128,-58,1,0,0,0,0,0,/8H,,venabma01
648,Craig Lefferts*,29,2TM,NL,0.1,77,7,7,0,2,1,0,0,1,0,0,0,4,0.286,0.286,0.429,0.714,90,0.309,80,3,0,0,0,0,0,1,,leffecr01
649,Greg Booker,27,SDP,NL,-0.1,44,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-141,0,0,0,0,0,0,1,,bookegr01
650,Gregg Jefferies#,19,NYM,NL,0.1,6,6,6,0,3,1,0,0,2,0,0,0,0,0.5,0.5,0.667,1.167,213,0.51,225,4,0,0,0,0,0,/H,,jeffegr01
651,Bill Landrum,29,CIN,NL,0,44,6,5,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,5,0.18,-46,1,1,0,1,0,0,1,,landrbi01
652,Rob Murphy*,27,CIN,NL,-0.1,87,6,5,0,1,0,0,0,0,0,0,0,2,0.2,0.2,0.2,0.4,5,0.18,-46,1,0,0,1,0,0,1,,murphro01
653,Hipólito Peña*,23,PIT,NL,0,16,6,6,0,1,0,0,0,0,0,0,0,3,0.167,0.167,0.167,0.333,-11,0.15,-38,1,0,0,0,0,0,1,,penahi01
654,Joe Price,30,SFG,NL,0,20,6,6,1,1,0,0,0,1,0,0,0,3,0.167,0.167,0.167,0.333,-10,0.15,-33,1,0,0,0,0,0,1,,pricejo02
655,Ty Waller,30,HOU,NL,0,11,6,6,1,1,1,0,0,0,0,0,0,3,0.167,0.167,0.333,0.5,31,0.211,10,2,0,0,0,0,0,/H87,,wallety01
656,Jim Weaver*,27,SEA,AL,0,7,6,4,2,0,0,0,0,0,1,1,2,3,0,0.333,0,0.333,-2,0.344,130,0,0,0,0,0,0,/H897,,weaveji03
657,Frank Williams,29,CIN,NL,-0.1,85,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-200,0,1,0,1,0,0,1,,willifr01
658,John Candelaria*,33,NYM,NL,0,3,5,5,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,9,0.18,-12,1,0,0,0,0,0,/1,,candejo01
659,Jeff Fischer,23,MON,NL,0,4,5,5,0,1,0,0,0,0,0,0,0,2,0.2,0.2,0.2,0.4,5,0.18,-21,1,0,0,0,0,0,/1,,fischje01
660,Gene Garber,39,ATL,NL,0,49,5,4,0,0,0,0,0,0,0,0,1,2,0,0.2,0,0.2,-42,0.142,-49,0,0,0,0,0,0,1,,garbege01
661,Manny Hernández,26,HOU,NL,-0.1,6,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,-142,0,0,0,0,0,0,/1,,hernama01
662,Joe Hesketh*,28,MON,NL,-0.1,18,5,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,-209,0,0,0,1,0,0,1,,heskejo01
663,Brian Holton,27,LAD,NL,0,53,5,5,0,1,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.4,8,0.18,-16,1,0,0,0,0,0,1,,holtobr01
664,Darrin Jackson,23,CHC,NL,0.2,7,5,5,2,4,1,0,0,0,0,0,0,0,0.8,0.8,1,1.8,369,0.792,421,5,0,0,0,0,0,/H87,,jacksda03
665,Larry McWilliams*,33,ATL,NL,0,9,5,5,0,1,0,0,0,0,0,0,0,2,0.2,0.2,0.2,0.4,5,0.18,-21,1,0,0,0,0,0,/1,,mcwilla01
666,Jeff Parrett,25,MON,NL,-0.1,45,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,-149,0,0,0,0,0,0,1,,parreje01
667,Don Schulze,24,NYM,NL,0.1,5,5,2,1,0,0,0,0,1,0,0,2,2,0,0.5,0,0.5,51,0.355,117,0,0,0,1,0,0,/1,,schuldo01
668,Doug Sisk,29,NYM,NL,-0.1,55,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,-142,0,0,0,0,0,0,1,,siskdo01
669,Bob Tewksbury,26,CHC,NL,-0.1,7,5,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0,-149,0,0,0,0,0,0,/1,,tewksbo01
670,Ed Wojna,26,SDP,NL,-0.1,5,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-142,0,0,0,0,0,0,/1,,wojnaed01
671,Skeeter Barnes,30,STL,NL,0,4,4,4,1,1,0,0,1,3,0,0,0,0,0.25,0.25,1,1.25,210,0.51,217,4,0,0,0,0,0,/H5,,barnesk01
672,Steve Bedrosian,29,PHI,NL,-0.1,65,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,-148,0,0,0,0,0,0,1,ASCYA-1MVP-16,bedrost01
673,Rich Gossage,35,SDP,NL,-0.1,40,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-141,0,0,0,0,0,0,1,,gossari01
674,Drew Hall*,24,CHC,NL,-0.1,21,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,-148,0,0,0,0,0,0,1,,halldr01
675,Ken Howell,26,LAD,NL,0.1,40,4,4,1,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5,35,0.225,17,1,0,0,0,0,0,1,,howelke01
676,Barry Jones,24,PIT,NL,0,32,4,3,0,0,0,0,0,0,0,0,1,1,0,0.25,0,0.25,-26,0.177,-17,0,0,0,0,0,0,1,,jonesba01
677,Dave LaPoint*,27,STL,NL,-0.1,6,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,-146,0,0,0,0,0,0,/1,,lapoida01
678,Mike Maddux*,25,PHI,NL,-0.1,7,4,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-235,0,0,0,1,0,0,/1,,maddumi01
679,Dave Meads*,23,HOU,NL,0.1,45,4,3,1,1,0,0,0,0,0,0,1,1,0.333,0.5,0.333,0.833,131,0.402,146,1,0,0,0,0,0,1,,meadsda01
680,Nelson Norman#,29,MON,NL,-0.2,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-148,0,0,0,0,0,0,/6,,normane01
681,Wally Ritchie*,21,PHI,NL,0,49,4,4,0,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5,32,0.225,13,1,0,0,0,0,0,1,,ritchwa01
682,Brad Wellman,27,LAD,NL,0,3,4,4,1,1,0,0,0,1,0,0,0,1,0.25,0.25,0.25,0.5,35,0.225,17,1,0,0,0,0,0,/456,,wellmbr01
683,Tack Wilson,31,CAL,AL,0,7,4,2,5,1,0,0,0,0,0,0,1,0,0.5,0.667,0.5,1.167,221,0.538,286,1,0,0,1,0,0,/7HD,,wilsota01
684,Joe Cowley,28,PHI,NL,0.1,5,3,3,0,1,1,0,0,0,0,0,0,0,0.333,0.333,0.667,1,154,0.421,153,2,0,0,0,0,0,/1,,cowlejo01
685,Trench Davis*,26,ATL,NL,0,6,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0.305,68,0,0,0,0,0,0,/H,,davistr01
686,Frank DiPino*,30,CHC,NL,0.1,69,3,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,164,0.449,209,1,0,0,1,0,0,1,,dipinfr01
687,Tom Edens,26,NYM,NL,0,2,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,-144,0,0,0,0,0,0,/1,,edensto01
688,Clint Hurdle*,29,NYM,NL,0,3,3,3,1,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,82,0.3,74,1,0,0,0,0,0,/H3,,hurdlcl01
689,Jeff Innis,24,NYM,NL,0,17,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-144,0,0,0,0,0,0,1/H,,innisje01
690,Charlie Kerfeld,23,HOU,NL,0,21,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-144,0,0,0,0,0,0,1,,kerfech01
691,Greg Minton#,35,SFG,NL,0,15,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-261,0,0,0,1,0,0,1,,mintogr01
692,Tom Romano,28,MON,NL,-0.1,7,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-150,0,0,0,0,0,0,/H7,,romanto01
693,Alejandro Sánchez,28,OAK,AL,-0.1,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-130,0,0,0,0,0,0,/9DH,,sanchal01
694,Dave Sax,28,BOS,AL,-0.1,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-141,0,0,0,0,0,0,/2H,,saxda01
695,Matt Sinatro,27,OAK,AL,-0.1,6,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-130,0,1,0,0,0,0,/2H,,sinatma01
696,Dave Smith,32,HOU,NL,0.1,50,3,2,0,1,0,0,0,0,0,0,1,1,0.5,0.667,0.5,1.167,221,0.536,244,1,0,0,0,0,0,1,,smithda02
697,Kent Tekulve,40,PHI,NL,0.2,90,3,1,1,0,0,0,0,0,0,0,1,0,0,0.5,0,0.5,46,0.813,600,0,0,0,1,0,0,1,,tekulke01
698,Lou Thornton*,24,TOR,AL,-0.1,12,3,2,5,1,0,0,0,0,0,1,1,0,0.5,0.667,0.5,1.167,215,0.188,208,1,1,0,0,0,1,/HD7,,thornlo01
699,Gene Walter*,26,NYM,NL,0.1,21,3,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0.5,51,0.355,122,0,0,0,1,0,0,1,,waltege01
700,Matt Young*,28,LAD,NL,0,47,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-147,0,0,0,0,0,0,1,,youngma01
701,Doug Bair,37,PHI,NL,0,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-418,0,0,0,1,0,0,1,,bairdo01
702,Bill Campbell,38,MON,NL,0,7,2,1,0,0,0,0,0,0,0,0,1,1,0,0.5,0,0.5,46,0.355,104,0,0,0,0,0,0,/1,,campbbi02
703,Rocky Childress,25,HOU,NL,0,32,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-139,0,0,0,0,0,0,1,,childro01
704,Tim Crews,26,LAD,NL,0,20,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-143,0,0,0,0,0,0,1,,crewsti01
705,Logan Easley,25,PIT,NL,0,17,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-143,0,0,0,0,0,0,1,,easlelo01
706,John Franco*,26,CIN,NL,0,68,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-148,0,0,0,0,0,0,1,AS,francjo01
707,Todd Frohwirth,24,PHI,NL,0,10,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-418,0,0,0,1,0,0,1,,frohwto01
708,Brett Gideon,23,PIT,NL,0.1,29,2,1,0,1,0,0,0,2,0,0,0,0,1,1,1,2,434,0.819,439,1,0,1,0,0,0,1,,gideobr01
709,Brad Havens*,27,LAD,NL,0,31,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-143,0,0,0,0,0,0,1,,havenbr01
710,Ubaldo Heredia,31,MON,NL,-0.1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-148,0,1,0,0,0,0,/1,,heredub01
